File,Cross-Entropy,Overall,Overall Binary
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/MoveScaleRotateObjectTool.java,1.771941602230072,"{0.0,0.000145129,0.144014,0.855841}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/object/ImplicitObject.java,0.8456110338370005,"{0.0,1.88614e-05,0.0113335,0.988648}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/object/MeshVertex.java,0.9215375185012817,"{7.70063e-07,0.699322,0.300677,1.09911e-13}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/object/ReferenceImage.java,2.186058521270752,"{3.09088e-06,0.949007,0.0509891,5.86689e-07}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/ObjectPropertiesPanel.java,1.8639757831891377,"{0.0,0.000229415,0.278809,0.720962}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/ObjectViewer.java,1.5083323121070862,"{3.57235e-08,0.848956,0.151044,1.0914e-13}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/procedural/AbsModule.java,1.7494709491729736,"{0.986357,0.0136434,5.26997e-13,0.0}",False
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/procedural/ClipModule.java,1.343690037727356,"{0.780944,0.219055,9.88665e-07,2.11e-18}",False
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/procedural/ColorDarkenModule.java,1.4170489311218262,"{0.000184971,0.560906,0.438909,8.51292e-07}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/procedural/ColorLightenModule.java,1.4082310199737549,"{2.7784e-07,0.998647,0.00135234,0.0}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/procedural/ColorScaleModule.java,1.7171483039855957,"{6.57882e-10,0.999974,2.57115e-05,2e-20}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/procedural/ColorSumModule.java,1.4747692346572876,"{0.0592685,0.940726,5.41371e-06,0.0}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/procedural/MaxModule.java,1.1433833837509155,"{5.97118e-11,0.0260966,0.89756,0.0763431}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/procedural/NumberModule.java,1.7569721937179565,"{0.101952,0.895654,0.00239406,4.92319e-13}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/procedural/RGBModule.java,1.2945332527160645,"{0.926245,0.0737546,1.217e-10,0.0}",False
dataset/aoi/sourcefiles/Renderers/src/artofillusion/raytracer/PhotonMap.java,1.4008086389965482,"{0.0,0.00182194,0.291643,0.706535}",True
dataset/aoi/sourcefiles/Renderers/src/artofillusion/raytracer/RTDirectionalLight.java,1.922583818435669,"{0.93722,0.0626685,0.000111167,1.55334e-12}",False
dataset/aoi/sourcefiles/Renderers/src/artofillusion/raytracer/RTEllipsoid.java,1.0654006600379944,"{1.23496e-10,0.0550549,0.924878,0.0200667}",True
dataset/aoi/sourcefiles/Renderers/src/artofillusion/raytracer/RTTriangleLowMemory.java,1.02559694647789,"{0.0,0.0,1.23803e-12,1.0}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/RotateObjectTool.java,1.603549838066101,"{4.56e-18,0.0012557,0.557358,0.441387}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/Scene.java,1.2355596152218906,"{0.0,7.95193e-06,0.0626127,0.937379}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/SceneChangedEvent.java,2.188453197479248,"{0.99961,0.000390201,1.4e-19,0.0}",False
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/SceneViewer.java,1.5039439002672832,"{0.0,0.000145129,0.144014,0.855841}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/script/ScriptedObjectController.java,1.3982956409454346,"{0.029375,0.97043,0.000194567,5.2e-19}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/SplineMeshEditorWindow.java,1.3405186732610066,"{0.0,0.0,3.33504e-06,0.999997}",True
dataset/aoi/sourcefiles/SPManager/src/artofillusion/spmanager/HttpSPMFileSystem.java,1.42038194835186,"{0.0,8.04034e-05,0.0173088,0.982611}",True
dataset/aoi/sourcefiles/SPManager/src/artofillusion/spmanager/InstallSplitPane.java,1.4541051983833313,"{8.13e-18,2.39375e-05,0.936614,0.0633621}",True
dataset/aoi/sourcefiles/SPManager/src/artofillusion/spmanager/SPManagerPlugin.java,1.4942887624104817,"{0.0,2.14389e-05,0.863959,0.13602}",True
dataset/aoi/sourcefiles/SPManager/src/artofillusion/spmanager/SPManagerUtils.java,1.3468204736709595,"{0.0,0.0,1.0,5.36855e-09}",True
dataset/aoi/sourcefiles/SPManager/src/artofillusion/spmanager/SPMFileSystem.java,0.9991523027420044,"{0.000148382,0.971835,0.028017,2.03086e-13}",True
dataset/aoi/sourcefiles/SPManager/src/artofillusion/spmanager/SPMTranslate.java,0.9715707302093506,"{0.000700186,0.998944,0.000355825,0.0}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/texture/FaceVertexParameterValue.java,0.9057691693305969,"{0.000478604,0.986218,0.0133035,3.7e-19}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/texture/UniformTexture.java,1.1560038725535076,"{7.43307e-10,0.999985,1.48396e-05,2e-20}",True
dataset/aoi/sourcefiles/Tools/src/artofillusion/tools/ArraySpec.java,1.4515187740325928,"{3.2e-19,6.23694e-05,0.77851,0.221427}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/TransformPointsDialog.java,1.5697728395462036,"{0.197425,0.801695,0.000880284,1.53902e-13}",True
dataset/aoi/sourcefiles/Translators/src/artofillusion/translators/OBJImporter.java,1.256540025983538,"{0.0,0.0,7.48167e-07,0.999999}",True
dataset/aoi/sourcefiles/Translators/src/artofillusion/translators/POVExporter.java,1.3415941510881697,"{0.0,5.81878e-05,0.26444,0.735502}",True
dataset/aoi/sourcefiles/Translators/src/artofillusion/translators/TextureImageExporter.java,1.0895947813987732,"{2.16648e-08,0.160153,0.813925,0.0259221}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/TriMeshSelectionUtilities.java,0.8826943039894104,"{2.87826e-12,0.0110794,0.92609,0.0628303}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/TriMeshSimplifier.java,1.0166652873158455,"{0.0,1.46771e-06,0.0230749,0.976924}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/TubeEditorWindow.java,1.488061547279358,"{0.0,9.35963e-07,0.126096,0.873903}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/ui/DefaultDockableWidget.java,1.7339820861816406,"{0.16281,0.837076,0.000113757,8.74057e-15}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/ui/DefaultToolButton.java,1.3841683864593506,"{0.980362,0.0183597,0.000943958,0.000334124}",False
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/ui/ToolPalette.java,1.0378077030181885,"{0.0114379,0.91303,0.075532,1.20478e-07}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/view/FlatVertexShader.java,1.464238166809082,"{0.655007,0.344991,2.02603e-06,0.0}",False
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/view/GLCanvasDrawer.java,1.0549833536148072,"{0.0,0.0,0.508818,0.491182}",True
dataset/aoi/sourcefiles/ArtOfIllusion/src/artofillusion/view/TexturedVertexShader.java,1.1761597394943237,"{5.38969e-13,0.00247362,0.934699,0.0628272}",True
dataset/aoi/sourcefiles/HelpPlugin/src/HelpPlugin.java,1.6061991453170776,"{0.0,0.0,2.77468e-08,1.0}",True
dataset/aoi/sourcefiles/HelpPlugin/src/ChatTextPane.java,1.973382443189621,"{5.19486e-10,0.0402193,0.717704,0.242077}",True
dataset/aoi/sourcefiles/HelpPlugin/src/StringEditor.java,2.1505242586135864,"{3e-20,0.017712,0.899637,0.082651}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/application/api/Argo.java,1.1689241826534271,"{9.05749e-12,1.0,5.86872e-10,0.0}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java,0.7128922343254089,"{0.00854576,0.991454,1.03802e-14,0.0}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/cognitive/ui/PriorityNode.java,1.071462869644165,"{0.993417,0.00658346,7.92256e-12,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/cognitive/ui/ToDoByType.java,3.5101954638957977,"{1.14533e-12,0.00502143,0.974591,0.0203876}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/cognitive/UnresolvableException.java,2.789370059967041,"{0.992887,0.007113,1.14254e-12,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/EnumerationListModel.java,2.2955591678619385,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/LabelledLayout.java,1.2596078316370647,"{1.6717e-10,0.522658,0.477342,9.50927e-08}",True
dataset/argoUML/sourcefiles/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLDiscriminatorNameDocument.java,2.449733257293701,"{0.993417,0.00658346,7.92256e-12,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLExpressionPanel.java,1.5277947187423706,"{0.985931,0.0140686,8.42778e-10,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLIncludeBaseListModel.java,2.7425174713134766,"{0.978809,0.021191,1.89057e-09,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLMessageActivatorComboBoxModel.java,1.9049454927444458,"{0.0240528,0.975938,8.91338e-06,2e-20}",True
dataset/argoUML/sourcefiles/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLModelElementSourceFlowListModel.java,2.29921293258667,"{0.988667,0.0113334,2.46646e-11,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLOFSStateListModel.java,1.798410713672638,"{2.89434e-06,0.73082,0.269177,5.706e-17}",True
dataset/argoUML/sourcefiles/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLSignalComboBoxModel.java,1.6721782684326172,"{0.771724,0.228276,2.48338e-09,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLTemplateParameterParameterComboBoxModel.java,1.5402768850326538,"{0.191239,0.808751,9.92388e-06,9e-20}",True
dataset/argoUML/sourcefiles/modules/dev/src/org/argouml/dev/UndoManagerWrapper.java,3.8431971073150635,"{7.11734e-11,0.999999,8.72392e-07,0.0}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/gefext/ArgoFigRect.java,1.435962200164795,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/gefext/ArgoModeCreateFigLine.java,2.373170852661133,"{0.966917,0.0330828,3.61609e-10,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/kernel/ProfileConfiguration.java,1.5659269094467163,"{2.53546e-10,0.83946,0.16054,9.78991e-11}",True
dataset/argoUML/sourcefiles/src/argouml-core-model/src/org/argouml/model/AbstractUseCasesHelperDecorator.java,0.9663727283477783,"{0.985931,0.0140686,8.42778e-10,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-core-model-euml/src/org/argouml/model/euml/CollaborationsFactoryEUMLImpl.java,1.4442222714424133,"{0.0048363,0.99515,1.33174e-05,1.2e-19}",True
dataset/argoUML/sourcefiles/src/argouml-core-model-euml/src/org/argouml/model/euml/DataTypesHelperEUMLImpl.java,0.8813872933387756,"{1.02921e-15,0.00696502,0.918167,0.0748678}",True
dataset/argoUML/sourcefiles/src/argouml-core-model-euml/src/org/argouml/model/euml/UMLUtil.java,1.4206369519233704,"{2.40483e-09,0.923577,0.0764227,4.4119e-16}",True
dataset/argoUML/sourcefiles/src/argouml-core-model-euml/src/org/argouml/model/euml/XmiReaderEUMLImpl.java,1.3151977062225342,"{0.0,0.0,7.07932e-06,0.999993}",True
dataset/argoUML/sourcefiles/src/argouml-core-model-mdr/src/org/argouml/model/mdr/CollaborationsHelperMDRImpl.java,1.1688368831362044,"{0.0,0.0434563,0.956538,6.02885e-06}",True
dataset/argoUML/sourcefiles/src/argouml-core-model-mdr/src/org/argouml/model/mdr/CoreFactoryMDRImpl.java,1.1494976729154587,"{0.0,0.0,2.88425e-14,1.0}",True
dataset/argoUML/sourcefiles/src/argouml-core-model-mdr/src/org/argouml/model/mdr/ModelEventPumpMDRImpl.java,1.2135394641331263,"{8.859e-17,0.00121692,0.896359,0.102424}",True
dataset/argoUML/sourcefiles/src/argouml-core-model-mdr/src/org/argouml/model/mdr/UmlFactoryMDRImpl.java,0.9777759271008628,"{0.0,8.52015e-05,0.297496,0.702419}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/notation/providers/ActionStateNotation.java,1.7631865739822388,"{0.996843,0.00315683,6.82826e-14,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/notation/providers/java/AssociationEndNameNotationJava.java,1.6163970232009888,"{0.993417,0.00658346,7.92256e-12,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/notation/providers/uml/ClassifierRoleNotationUml.java,1.2787784934043884,"{0.0,7.52369e-07,0.149396,0.850603}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/persistence/AbstractFilePersister.java,1.376589298248291,"{0.0135493,0.986451,0.0,0.0}",True
dataset/argoUML/sourcefiles/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigMessage.java,1.5477368434270222,"{4.595e-16,5.73583e-06,0.611055,0.388939}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/ui/cmd/ShortcutField.java,1.1457123756408691,"{7.80593e-05,0.990595,0.0093268,0.0}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/ui/explorer/ExplorerTreeModel.java,1.3204764127731323,"{2.827e-07,0.236097,0.70733,0.0565721}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/ui/explorer/rules/AbstractPerspectiveRule.java,2.7994980812072754,"{0.997367,0.0026326,2.961e-17,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/ui/explorer/rules/GoStateToDoActivity.java,1.5874429941177368,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/ui/SettingsTabLayout.java,1.4832803010940552,"{0.0,0.779858,0.220142,9.08e-18}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/ui/ZoomSliderButton.java,1.2616342306137085,"{0.0011249,0.721043,0.277832,3.41147e-07}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/cognitive/checklist/Init.java,0.9821844867297581,"{2.22e-18,0.999818,0.000182269,3e-20}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrCircularInheritance.java,1.938751459121704,"{0.907093,0.0929066,1.68325e-08,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrInvalidForkTriggerOrGuard.java,1.7560359239578247,"{0.0,0.994475,3.15767e-08,0.00552447}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrMissingClassName.java,1.8531006574630737,"{0.0326977,0.949994,0.0173087,4.76463e-08}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrMissingOperName.java,1.8120609521865845,"{0.00450852,0.994923,0.000568732,1.4737e-16}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrMultiComposite.java,2.112854242324829,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNoIncomingTransitions.java,1.5052129030227661,"{0.86437,0.135631,1.72577e-08,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/cognitive/critics/WizMEName.java,1.6558030843734741,"{0.850327,0.14967,3.52229e-06,2.6e-19}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/activity/ui/FigSubactivityState.java,1.304012656211853,"{8.24906e-06,0.732174,0.267817,7.83894e-07}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/deployment/ui/SelectionComponentInstance.java,1.8875420093536377,"{0.938471,0.0615285,1.66049e-10,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/deployment/ui/UMLDeploymentDiagram.java,1.1367321610450745,"{4.27751e-10,0.0867087,0.913291,7.41444e-12}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/state/ui/ButtonActionNewCallEvent.java,2.9760403633117676,"{0.977677,0.0223232,1.81181e-08,1.5e-19}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigCompositeState.java,1.4831637938817341,"{1.0291e-08,0.0329991,0.945535,0.0214658}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/static_structure/layout/ClassdiagramModelElementFactory.java,1.2666714191436768,"{0.993417,0.00658346,7.92256e-12,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/static_structure/layout/ClassdiagramNode.java,1.3708736896514893,"{0.593989,0.406011,5.97422e-07,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/ui/ActionStereotypeViewTextual.java,2.7235288619995117,"{0.967919,0.0320814,6.68577e-09,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/ui/FigEdgePort.java,1.5815714597702026,"{0.439977,0.560021,1.7413e-06,0.0}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/ui/FigKeyword.java,1.9950072765350342,"{0.94422,0.0556738,0.000105953,2.20192e-09}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/ui/FigStereotypesGroup.java,1.381651520729065,"{2.87826e-12,0.0110794,0.92609,0.0628303}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/ui/FigUsage.java,2.761746883392334,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/ui/PathConvPercent2.java,1.6129825115203857,"{0.619238,0.380749,1.34377e-05,2.25644e-14}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/diagram/UmlDiagramRenderer.java,1.6066795587539673,"{0.0,0.0,0.957485,0.0425148}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/reveng/ui/ImportStatusScreen.java,1.1922277808189392,"{0.619238,0.380749,1.34377e-05,2.25644e-14}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/ui/ActionImportFromSources.java,1.3742735385894775,"{6.96453e-05,0.979798,0.0201325,2.51635e-15}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/ui/behavior/state_machines/ButtonActionNewGuard.java,1.7234623432159424,"{0.992887,0.007113,1.14254e-12,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/ui/behavior/state_machines/PopupMenuNewEvent.java,1.2646794319152832,"{0.000965477,0.861942,0.137093,3.39404e-12}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/ui/foundation/core/UMLAssociationEndOrderingCheckBox.java,2.3803999423980713,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/ui/foundation/core/UMLGeneralizableElementLeafCheckBox.java,2.316787004470825,"{0.977132,0.0228685,2.72324e-10,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/ui/PropPanel.java,1.4529125094413757,"{9.6352e-16,0.203168,0.796832,1.39895e-11}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/ui/UMLComboBox2.java,1.2836124897003174,"{0.00842484,0.977727,0.0138478,7.38651e-14}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/ui/UMLTableCellRenderer.java,1.590536117553711,"{0.996843,0.00315683,6.82826e-14,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/ui/UMLTreeCellRenderer.java,1.4056962728500366,"{7.50647e-06,0.999548,0.000444602,4.599e-16}",True
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/util/PredicateStringMatch.java,1.2349505424499512,"{0.756961,0.243039,5.99592e-08,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/util/PredicateTrue.java,2.1260805130004883,"{0.978809,0.021191,1.89057e-09,0.0}",False
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/util/PredicateType.java,0.9284071922302246,"{0.26671,0.733259,3.16942e-05,2.31577e-14}",True
dataset/diarymanagement/sourcefiles/tbaclient/src/TBA/Client/GUI/SettingsDialog.java,1.0236936286091805,"{0.0,0.590131,0.409869,0.0}",True
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Data/User.java,0.728477954864502,"{0.999906,9.39747e-05,0.0,0.0}",False
dataset/diarymanagement/sourcefiles/tbaclientr/SSL/src/TBA/Data/User.java,0.7282598614692688,"{1.0,1.1197e-13,0.0,0.0}",False
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Exceptions/MessagesException.java,1.4168781042099,"{0.78628,0.21372,0.0,0.0}",False
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Exceptions/NetworkDataException.java,1.2993580102920532,"{0.00593153,0.343947,0.441338,0.208784}",True
dataset/diarymanagement/sourcefiles/tbaclient/src/TBA/Logging/TBALogger.java,0.9497964382171631,"{0.0,0.0,0.997238,0.00276172}",True
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Messages/LoginResponse.java,1.009315848350525,"{0.980362,0.0183597,0.000943958,0.000334124}",False
dataset/diarymanagement/sourcefiles/tbaclient/src/TBA/Messages/LogoutResponse.java,2.4296469688415527,"{1.0,4.19334e-07,1.16448e-09,8.6548e-16}",False
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Messages/Messages.java,1.3479386568069458,"{0.863657,0.136343,8.96458e-13,0.0}",False
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Messages/QueryMessage.java,1.5603525638580322,"{0.681455,0.316455,0.00154406,0.000546533}",False
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Messages/ResponseMessage.java,1.2251940965652466,"{0.439312,0.560684,3.73367e-06,4.0393e-16}",True
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/ANGLE_instanced_arrays.java,2.297278642654419,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/AudioParam.java,2.0949411392211914,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False
